time,delta_phi
87.2,5.407505886326265
87.22,5.77174055615199
87.24,5.715852203080801
87.26,5.743511935378893
87.28,4.363094439394006
87.3,5.349915111713534
87.32,4.644609943341875
87.34,5.620996424639584
87.36,4.450246574263784
87.38,5.427970629808496
87.4,4.420900690684702
87.42,4.5332974483003206
87.44,4.224307708448532
87.46,4.858995174843937
87.48,4.48050522648418
87.5,4.800448588267507
87.52,4.6737014207579195
87.54,5.325181438866844
87.56,4.310755547539165
87.58,3.7112303046206563
87.6,4.706909851054345
87.62,3.916131227972422
87.64,3.3773690975168136
87.66,4.109037498898205
87.68,4.532669388696116
87.7,3.2865120776004018
87.72,4.608536504189014
87.74,5.09562263354659
87.76,4.0433543072913585
87.78,3.74187875601041
87.8,3.505255646271534
87.82,4.095959472174027
87.84,2.7970985757857965
87.86,2.7631420004716643
87.88,4.231495630849086
87.9,4.0427057758037215
87.92,2.724497978586832
87.94,2.8811209574663557
87.96,3.6169505054747715
87.98,3.506684752214822
88.0,3.392712168864514
88.02,2.7009634242024547
88.04,3.2041592155101783
88.06,2.690885556768381
88.08,3.0171386558017725
88.1,4.658993987819135
88.12,2.848008791574392
88.14,2.995124207969267
88.16,3.1883115596654306
88.18,4.425120049012253
88.2,2.7030089480896327
88.22,3.3979510809867746
88.24,2.504017838462449
88.26,3.034765687374618
88.28,3.0614384027348813
88.3,3.5240152769081625
88.32,3.711209920689336
88.34,4.642420399425253
88.36,3.8584181592193185
88.38,4.744649002019707
88.4,4.116229243972324
88.42,5.1258815184824895
88.44,3.8532652582653997
88.46,4.175700660305113
88.48,3.600089928903362
88.5,5.97524373945915
88.52,4.684846591489475
88.54,5.935533121509601
88.56,4.552149964297989
88.58,5.800383353054628
88.6,5.253082321291616
88.62,4.276828302656408
88.64,5.9863399343028245
88.66,4.378446595567467
88.68,5.635264915242866
88.7,4.925724574157489
88.72,5.29461275389273
88.74,5.345104206743228
88.76,6.04488521390537
88.78,6.560932244291226
88.8,5.27355945801104
88.82,6.279930928647352
88.84,5.998293068462009
88.86,6.127329556710222
88.88,6.766208723104423
88.9,5.478583431406649
88.92,5.702495030698624
88.94,6.431796419373349
88.96,6.435196734727462
88.98,5.745794454100711
89.0,5.667738892420245
89.02,5.770528301787536
89.04,6.460432260270431
89.06,7.254219237838965
89.08,6.765586533660673
89.1,6.802022704849377
89.12,6.390337290262649
89.14,5.758406270560336
89.16,6.206203573716189
89.18,6.228897926083122
89.2,5.843144830589735
89.22,5.6854306400602646
89.24,6.442507288230868
89.26,5.606119036499957
89.28,5.443198518633889
89.3,6.057961646554153
89.32,5.713572676005648
89.34,6.838419757321476
89.36,6.235479383045262
89.38,5.2415874046425115
89.4,4.950516250186868
89.42,4.904093792534992
89.44,6.027673135586214
89.46,5.36885240765833
89.48,5.91740851063146
89.5,4.3846886663601765
89.52,4.314716582132538
89.54,3.583571828446936
89.56,4.477110924199922
89.58,3.7346807376495423
89.6,4.776794874234187
89.62,3.5018394778455733
89.64,3.9643146968836085
89.66,3.8409811495312036
89.68,3.336953209795139
89.7,3.1853794280408207
89.72,3.004935332714874
89.74,3.1874403135679907
89.76,1.2913755898509076
89.78,2.1054793165639687
89.8,1.7182420290728762
89.82,2.70014213474405
89.84,2.141541069517009
89.86,1.9218716205097905
89.88,1.9315029734409712
89.9,1.9016819123798152
89.92,1.6558540723159831
89.94,1.202427450671144
89.96,1.1073493542349186
89.98,1.1380958728746564
90.0,1.0241090493572063
90.02,2.3248132050454795
90.04,0.8573005042800933
90.06,2.8495994919385814
90.08,3.4601236296400435
90.1,1.3095175358716031
90.12,3.026687831208079
90.14,4.392686695848023
90.16,4.408098939121151
90.18,3.903576082319534
90.2,5.920100948785893
90.22,5.035838822061513
90.24,8.110510065300899
90.26,9.064751740944226
90.28,7.4016132181587455
90.3,7.832414763494236
90.32,9.752766522662307
90.34,9.552299820935456
90.36,12.082408158291297
90.38,9.47102062832626
90.4,11.812910335743862
90.42,10.679505905854167
90.44,10.356025348859221
90.46,11.18709884952617
90.48,13.755597383065899
90.5,12.865770454255719
90.52,12.380387126216977
90.54,13.598219836925624
90.56,15.434302854567632
90.58,15.481486175390824
90.6,15.291910581868018
90.62,14.181820605579247
90.64,15.491103392150595
90.66,14.575434750321028
90.68,14.349292946874224
90.7,14.13824616086079
90.72,17.974378971112333
90.74,15.825310516676883
90.76,16.179439147957474
90.78,17.43157628110518
90.8,14.945494789552797
90.82,15.091642786893264
90.84,15.551676787749747
90.86,13.959015134883487
90.88,17.781039200284333
90.9,16.103710921961163
90.92,17.14478096693251
90.94,16.917597783292948
90.96,17.206513397078375
90.98,14.961871991258207
91.0,16.88874364264273
91.02,17.917949093142457
91.04,17.317057008818615
91.06,16.92921007519093
91.08,15.05072642898535
91.1,16.985692107351817
91.12,18.14623616986493
91.14,15.735196929511567
91.16,14.712775041655467
91.18,15.927326853259324
91.2,14.361138292693854
91.22,14.59227702662396
91.24,17.08583850645624
91.26,16.205803322090805
91.28,14.883400746467766
91.3,13.473561241110266
91.32,15.610144525810368
91.34,11.415542444276886
91.36,12.830560252220023
91.38,11.713598946278763
91.4,10.940785586019862
91.42,11.361909490208838
91.44,12.09556152746327
91.46,10.970423573302575
91.48,9.84920821758042
91.5,11.256547823200908
91.52,11.145416554629199
91.54,11.400250634001582
91.56,11.031660484053049
91.58,9.041163584027936
91.6,8.541717584340452
91.62,9.301475861739277
91.64,8.128516360807362
91.66,9.319166535998301
91.68,7.346335964741927
91.7,8.717435556746892
91.72,8.600268919565371
91.74,5.813838896789048
91.76,7.175081961367203
91.78,9.309892942643588
91.8,5.653899922871445
91.82,8.579980122015517
91.84,7.469942604639831
91.86,9.000138975900251
91.88,8.05044948323409
91.9,10.454285604596949
91.92,5.501564619994168
91.94,8.140762154415635
91.96,5.7051966523191
91.98,8.885406198449791
92.0,8.77968168367811
92.02,8.218087118260962
92.04,9.771070355187467
92.06,10.265384839695026
92.08,9.905972313882447
92.1,9.698291447222665
92.12,9.401888667069857
92.14,10.766312562424805
92.16,10.398064314050902
92.18,10.76898387018619
92.2,11.179122378371062
92.22,15.455829023010649
92.24,13.310711818149828
92.26,12.896750144635307
92.28,12.993974490787123
92.3,13.241361160403445
92.32,12.121977757389905
92.34,12.142118171788788
92.36,12.736735389544682
92.38,14.296676550150654
92.4,12.610896461768528
92.42,12.150997910533208
92.44,12.405286162164451
92.46,14.640581904370048
92.48,12.91813401930577
92.5,15.869475141220311
92.52,14.26075370969205
92.54,14.723268303298966
92.56,12.251781317421845
92.58,15.03546509755116
92.6,13.927304145322525
92.62,14.345368311839147
92.64,13.695967548948907
92.66,14.412068688694601
92.68,14.82880933822788
92.7,13.895330040156528
92.72,13.618959304309453
92.74,12.947542301559707
92.76,14.877217339302119
92.78,11.801769906682694
92.8,13.783236629509767
92.82,15.876999989614337
92.84,13.799833932781086
92.86,14.484574084236174
92.88,13.820476957686711
92.9,13.739929231839088
92.92,10.472085335378159
92.94,12.596522526891391
92.96,13.004740681878035
92.98,13.142617613232197
93.0,11.99233918549313
93.02,12.093114434334034
93.04,12.703137674023981
93.06,12.59665427921028
93.08,10.970782261223865
93.1,11.298581325174855
93.12,11.705493820167765
93.14,12.614126766989504
93.16,12.674454837350243
93.18,11.240070334639187
93.2,11.819156466848742
93.22,10.142603792212032
93.24,10.056625146451
93.26,9.653059070669373
93.28,10.800589018678556
93.3,11.579729393296063
93.32,9.55356660018622
93.34,7.389416982799096
93.36,10.931740427867217
93.38,9.850141316528385
93.4,13.136517017795217
93.42,11.441747934808616
93.44,14.243581221222666
93.46,10.558263601304251
93.48,11.080886953502391
93.5,11.417269908905226
93.52,10.07152428856159
93.54,10.759124045810989
93.56,12.256633310609113
93.58,13.085639245406893
93.6,12.185929874464941
93.62,11.910841910024798
93.64,12.36987199850515
93.66,12.090903058765326
93.68,12.630801585790472
93.7,9.774371128568788
93.72,11.368270144297107
93.74,12.490515991881239
93.76,11.492538148709205
93.78,13.499025125708144
93.8,12.994492484539546
93.82,13.81452750684008
93.84,11.749095988176057
93.86,11.449158818886021
93.88,14.258989886258558
93.9,14.50173645433766
93.92,13.133347882418121
93.94,13.463647662572477
93.96,11.649094391033792
93.98,15.364141224106183
94.0,12.693615784198057
94.02,12.401426108452057
94.04,15.334162055344137
94.06,12.092225258621236
94.08,15.076994796052174
94.1,14.762347156273897
94.12,15.209239882764479
94.14,12.547091754557123
94.16,14.749063547059245
94.18,13.666555999863322
94.2,13.272809474742461
94.22,13.685377204312248
94.24,14.03456127296359
94.26,12.840017839522446
94.28,13.416770959680585
94.3,13.29037130018537
94.32,14.700432799574163
94.34,13.200128443889493
94.36,12.274745885501796
94.38,13.018563035953779
94.4,13.584751287736001
94.42,12.345565427259423
94.44,14.667196752930435
94.46,14.237954134678787
94.48,14.235307378030587
94.5,11.991245796260383
94.52,12.861399949558317
94.54,12.634259316718989
94.56,11.96148602301808
94.58,11.896081546528169
94.6,11.723434957142826
94.62,11.277477648789052
94.64,11.003486350764156
94.66,9.772296086958397
94.68,12.170815401470188
94.7,9.809589350364252
94.72,10.868361442047108
94.74,9.49210708053536
94.76,10.264366708465895
94.78,10.162797168913409
94.8,10.29441650485878
94.82,11.274226141173271
94.84,9.89901812029203
94.86,11.281577352093418
94.88,8.779935929247964
94.9,9.871148424262813
94.92,8.45232514574436
94.94,8.657813130158669
94.96,8.400178538000135
94.98,8.770101579466024
95.0,10.279055487994375
95.02,7.286761039341645
95.04,8.370019462481793
95.06,9.252786910477935
95.08,10.364690845696455
95.1,10.287473054512082
95.12,8.744332758666728
95.14,9.565005559056
95.16,9.394201628930352
95.18,8.606493179529686
95.2,9.197818243414895
95.22,9.946229100546757
95.24,11.409575406180997
95.26,10.153458862565875
95.28,9.49810727634505
95.3,10.988435875479727
95.32,11.700159550703122
95.34,11.643523625611715
95.36,10.905155724905105
95.38,12.466623526840959
95.4,11.759908055234934
95.42,13.270470964533718
95.44,10.876268362161332
95.46,12.932036205549904
95.48,11.689264173756463
95.5,10.458540425239814
95.52,14.604681421211762
95.54,13.091539368888503
95.56,11.52080006753064
95.58,14.603849937690315
95.6,12.206383576289465
95.62,13.549369737410483
95.64,13.454896715149998
95.66,14.99660066720627
95.68,16.09354270434286
95.7,13.205820134931546
95.72,13.87784246178754
95.74,13.936860373153898
95.76,14.254013552290154
95.78,14.693171214635262
95.8,13.783388886687543
95.82,13.605707138747217
95.84,12.90421156962945
95.86,14.048248386871578
95.88,14.494968735553247
95.9,12.25096187265861
95.92,14.142815018780952
95.94,14.379836486111211
95.96,14.400893733765322
95.98,13.628719060403816
96.0,13.051789049049404
96.02,14.980992115104646
96.04,13.878138129622045
96.06,13.701216059008965
96.08,13.362291890798002
96.1,10.268038994599625
96.12,14.219168114031778
96.14,14.16845225800513
96.16,14.433786843468978
96.18,11.457803227991748
96.2,13.738251971382606
96.22,14.008165838640743
96.24,12.589072146197346
96.26,11.247049525714791
96.28,13.744310169900782
96.3,10.454572164095229
96.32,11.926429061339574
96.34,13.171728647591332
96.36,13.165861606991974
96.38,10.47554212082413
96.4,13.603087991311321
96.42,11.079027940102067
96.44,10.032647251831538
96.46,10.432819797082782
96.48,10.29305807825399
96.5,10.22397100902455
96.52,9.986726488655258
96.54,10.278520854546288
96.56,10.37045642560084
96.58,9.851336651781397
96.6,8.993037313546562
96.62,10.547391192035148
96.64,11.238187692923315
96.66,9.84772429616272
96.68,11.253690535900876
96.7,11.706142286142939
96.72,9.886183356968601
96.74,11.899339323014077
96.76,11.126366518709197
96.78,10.269334767936897
96.8,10.490437631293904
96.82,10.838777854757893
96.84,12.297671201778504
96.86,12.841866897921795
96.88,11.371117775399624
96.9,13.427855645393217
96.92,11.225224624817482
96.94,12.075360447194736
96.96,9.201664731984911
96.98,12.860561350697425
97.0,12.620421181568766
97.02,12.205019429993538
97.04,12.071474212535193
97.06,12.492570399355563
97.08,14.751849870660976
97.1,14.041065008996291
97.12,13.588038168653778
97.14,12.441135232386472
97.16,13.202663986897848
97.18,14.07676542127285
97.2,12.026062680727035
97.22,14.3067146013296
97.24,14.225028440016525
97.26,13.580298778888766
97.28,13.225331242868064
97.3,15.489145367203777
97.32,14.396482598784198
97.34,14.678447389371254
97.36,13.634978803011906
97.38,14.523351754027921
97.4,13.9904111590895
97.42,11.706422918892232
97.44,15.001926611210475
97.46,12.760558993362137
97.48,15.024003703281414
97.5,14.343796933273593
97.52,14.085272123011393
97.54,13.052897139896725
97.56,13.338977699790938
97.58,13.047455989879682
97.6,12.100782956199188
97.62,10.963195955005142
97.64,13.987582792348839
97.66,12.882996740489315
97.68,11.764100226433225
97.7,10.47795777543413
97.72,12.50690397806875
97.74,10.855145177929213
97.76,12.164782310028746
97.78,12.093202629317389
97.8,11.146760665277299
97.82,10.681483745168306
97.84,10.271676231528145
97.86,11.199184212532371
97.88,10.730347500067664
97.9,9.486899649033578
97.92,11.164406610956567
97.94,9.2378481302962
97.96,9.505416903594602
97.98,9.135682479317882
98.0,8.690290571130978
98.02,7.514018333280486
98.04,7.905427385777552
98.06,8.092829193503293
98.08,7.440460318222203
98.1,10.014387850422967
98.12,6.495480671351238
98.14,10.557058237016438
98.16,6.684446076368157
98.18,9.061682133871512
98.2,6.719167088386996
98.22,8.506962098115899
98.24,6.1738439954052655
98.26,7.504543166295886
98.28,7.33191041866369
98.3,8.951408318369149
98.32,9.631623797879982
98.34,8.49027923897598
98.36,7.494662207155181
98.38,11.286692461009524
98.4,9.452223324021249
98.42,8.19987928336916
98.44,8.517854828131384
98.46,12.288298307147736
98.48,9.023680825613262
98.5,11.204708338030253
98.52,11.505879984077293
98.54,12.495396309563095
98.56,13.437365303139458
98.58,11.043370267956305
98.6,13.737018182850703
98.62,12.338124606838592
98.64,12.698567807271418
98.66,11.89018630932681
98.68,11.489637973747003
98.7,13.38550683540905
98.72,12.620580856911918
98.74,16.51590603278891
98.76,14.271740766828316
98.78,15.35430822093704
98.8,14.648602179323456
98.82,14.676479332633555
98.84,16.287988901696345
98.86,14.828650881874495
98.88,15.244010218287288
98.9,14.70169851774617
98.92,15.928393159495595
98.94,16.032253744173158
98.96,15.66410726424631
98.98,16.398567672285473
99.0,15.59230550353375
99.02,16.13363296756906
99.04,18.998734687008398
99.06,16.199208051604835
99.08,17.968125383734726
99.1,14.294735169320461
99.12,16.903502496903226
99.14,18.26145884409534
99.16,16.098552462860003
99.18,17.44662727295633
99.2,16.46426368750162
99.22,16.489115627339864
99.24,14.26896697445354
99.26,14.926129963646842
99.28,14.717415566515852
99.3,17.189568703165186
99.32,16.179073842127636
99.34,16.02205988678404
99.36,15.504118057366876
99.38,15.391038911337018
99.4,14.814944193677583
99.42,13.166296751878697
99.44,13.539865725721652
99.46,11.902119187793714
99.48,12.23189112815016
99.5,12.319051554971757
99.52,11.912258394816249
99.54,12.326831490291593
99.56,10.525409410964874
99.58,11.655171793706694
99.6,10.344545502906925
99.62,10.991011931819912
99.64,9.374235165670761
99.66,9.117754888185464
99.68,8.609166914568213
99.7,8.86238678127581
99.72,6.300204246591671
99.74,7.092093501430591
99.76,6.228967831281409
99.78,6.931650375670491
99.8,4.76899482453102
99.82,6.667332527783845
99.84,5.365901227304225
99.86,4.9214673102093585
99.88,3.4808989972166295
99.9,2.697186379830568
99.92,2.8620817286252387
99.94,2.3487167127968642
99.96,2.369978308112356
99.98,2.6816010498873775
100.0,1.1234744311646523
100.02,1.9745228857470074
100.04,2.3046748719354597
100.06,0.3977363272580079
100.08,4.198965067637079
100.1,4.579061224881429
100.12,3.7948995410228887
100.14,3.9464374254696835
100.16,4.391346776455535
100.18,4.902069818874222
100.2,4.732104604073896
100.22,6.956523568156014
100.24,6.544878322177893
100.26,7.800272978122518
100.28,8.890533959638116
100.3,8.551166578768532
100.32,9.75210081969787
100.34,11.086855174973044
100.36,11.238603245736286
100.38,10.572975189222264
100.4,10.037315167605232
100.42,11.945367683507383
100.44,13.55909963864813
100.46,13.792164414594165
100.48,12.288547551777087
100.5,13.43833315533851
100.52,13.679935804018577
100.54,11.962191163448212
100.56,12.626539431242922
100.58,14.290570274665523
100.6,14.387307162678946
100.62,14.601218740034541
100.64,15.392945063153586
100.66,15.162186555325965
100.68,16.267072867041158
100.7,16.165472099916816
100.72,16.53543068897363
100.74,17.24404663267991
100.76,14.824293640226944
100.78,15.353676881995655
100.8,17.482741893079343
100.82,15.802548411098075
100.84,17.175180378023096
100.86,17.85308258441961
100.88,15.910705422934434
100.9,17.72429675610352
100.92,14.35037030461163
100.94,15.8936075164986
100.96,16.658581951932813
100.98,16.508823305317254
101.0,16.845565785759376
101.02,17.71548647068374
101.04,18.121450918499946
101.06,16.291588062494746
101.08,16.241237397047097
101.1,15.528947160430128
101.12,16.66108898004627
101.14,15.178711053294206
101.16,13.341168807900564
101.18,16.202085657279625
101.2,13.188197526818698
101.22,13.563293216789273
101.24,15.525273301030918
101.26,14.737987803852224
101.28,12.559487265172878
101.3,15.028857639696502
101.32,15.1895357990322
101.34,13.232428440877369
101.36,13.554938460286575
101.38,13.825021764098963
101.4,10.614940730862855
101.42,12.383291778683196
101.44,13.406029843640992
101.46,9.36973380509159
101.48,11.802075851758225
101.5,10.190109908798254
101.52,9.929292961707837
101.54,9.569569077263878
101.56,8.98371400200978
101.58,9.695035205499458
101.6,10.310093523122799
101.62,10.151859565811693
101.64,9.12226292405195
101.66,9.072369789669642
101.68,7.363454968188324
101.7,8.014088693448896
101.72,7.267407369781657
101.74,8.613618671221243
101.76,7.645999045215856
101.78,6.105504751684762
101.8,7.423873234812997
101.82,6.3300977449059115
101.84,9.240403408271948
101.86,7.513037433953225
101.88,9.578186819665316
101.9,4.3238903179847235
101.92,9.616942343090377
101.94,7.00137791655851
101.96,9.330146390078347
101.98,7.676112588056568
102.0,8.238811999521428
102.02,8.120456565434248
102.04,9.415073563696748
102.06,10.390681952996312
102.08,10.897029224819972
102.1,10.131697024088151
102.12,9.018821514530266
102.14,10.362497869910193
102.16,10.300459000672053
102.18,10.635277961349585
102.2,12.003554157512328
102.22,13.137831396130576
102.24,11.848071395374966
102.26,14.545755968631761
102.28,10.713468677532113
102.3,12.391530026461231
102.32,12.773696497170288
102.34,12.323351301182136
102.36,12.022320173752234
102.38,12.039768840474778
102.4,12.385101657170669
102.42,13.34511909182469
102.44,12.450148973454983
102.46,13.443915975031725
102.48,13.651951223645407
102.5,13.485483352208224
102.52,13.070357099911531
102.54,16.005835252231787
102.56,14.228869255376917
102.58,14.099331556138438
102.6,13.965759772627104
102.62,14.919658152167033
102.64,11.587890607982315
102.66,15.840057333909757
102.68,11.108303028207349
102.7,15.115507911263059
102.72,14.87679815152574
102.74,12.285868780583487
102.76,13.160609649932443
102.78,12.604007317241141
102.8,14.509135503163467
102.82,11.576933702712854
102.84,14.419052545712477
102.86,13.817496553762666
102.88,14.399300777429694
102.9,11.064038600211658
102.92,13.430995937367694
102.94,12.036358708270784
102.96,13.116474188651575
102.98,13.326568500253343
103.0,14.144035926002065
103.02,13.586262414640691
103.04,13.360268830191734
103.06,12.415054568047514
103.08,12.635214291127015
103.1,12.425674890895205
103.12,12.284750668329847
103.14,10.940139620623155
103.16,10.918458729113844
103.18,10.519505567622515
103.2,9.239181768628567
103.22,11.577448253340625
103.24,10.90470597703911
103.26,13.042301271631885
103.28,11.819446587946512
103.3,9.408027603969797
103.32,10.851145056535396
103.34,10.455475944171745
103.36,9.800210160120681
103.38,10.135657504530638
103.4,11.99945800062985
103.42,11.179252851488227
103.44,9.487738675377393
103.46,10.702850656205388
103.48,11.291542499619947
103.5,9.874473767342433
103.52,10.892337964678186
103.54,10.394640326212695
103.56,12.976303871320624
103.58,11.569961466852533
103.6,12.007894458261262
103.62,10.165301263116598
103.64,11.733472468917352
103.66,12.51781583306691
103.68,11.564918787606409
103.7,10.729408000741895
103.72,12.347177304501471
103.74,12.934033390871534
103.76,13.632120011852422
103.78,12.694655167352389
103.8,12.174225871705422
103.82,14.024475215232439
103.84,14.705124682259715
103.86,11.25195938880956
103.88,13.228914435524205
103.9,11.798986627148302
103.92,13.956891207803162
103.94,15.04228144957483
103.96,14.29658388615034
103.98,14.84165831605647
104.0,12.488046106346154
104.02,15.774331147358993
104.04,14.276810060830261
104.06,14.663596202845016
104.08,15.78280635769475
104.1,14.476194351440677
104.12,12.391821034419523
104.14,14.026919654334112
104.16,15.33584177048822
104.18,14.480973611397953
104.2,14.42064931744021
104.22,12.804769759477095
104.24,14.359694899662903
104.26,13.45000203744012
104.28,13.935774021906038
104.3,13.415707472489425
104.32,13.50402997392653
104.34,14.806760828035648
104.36,13.929466973891993
104.38,13.197395086648108
104.4,13.335988327388193
104.42,13.41301854500307
104.44,13.515606775148656
104.46,12.155995726852463
104.48,11.75515509456838
104.5,12.917973142683415
104.52,11.657457346435967
104.54,12.02158378762891
104.56,11.935184802485843
104.58,12.374371592283243
104.6,12.045702997073606
104.62,12.612753813800014
104.64,10.986365462870838
104.66,11.287025314670782
104.68,13.919122101380243
104.7,10.419452242429765
104.72,10.251054854013443
104.74,10.652793797015196
104.76,10.070896510283209
104.78,11.466700468845222
104.8,9.996379276301923
104.82,8.9735015350849
104.84,8.277523694841607
104.86,10.433000149902165
104.88,9.603304058330039
104.9,9.910018257817704
104.92,9.927928146114342
104.94,10.261946069388944
104.96,10.534548536362179
104.98,9.100590772246916
105.0,10.471872935454346
105.02,8.004900339461184
105.04,10.385974109972445
105.06,8.56106376310262
105.08,7.713357048205712
105.1,9.475299534278607
105.12,9.444298207179804
105.14,10.300691672296693
105.16,9.430650180178867
105.18,9.124006631188534
105.2,10.403260807698073
105.22,10.16764383531421
105.24,8.599482935013874
105.26,10.88498130986437
105.28,9.29682855416459
105.3,11.746131063545699
105.32,9.780308436082226
105.34,10.295998177687407
105.36,11.059706596818943
105.38,11.390688101036556
105.4,11.700357833703906
105.42,14.530334839461984
105.44,12.347746025914589
105.46,11.825091825412715
105.48,12.717973238137509
105.5,12.605077880887746
105.52,12.693043494700541
105.54,12.4372880493682
105.56,14.11028905811899
105.58,14.138507432072432
105.6,13.889483649971027
105.62,13.128499523023057
105.64,14.002630132945301
105.66,15.305971860152354
105.68,13.828080334161287
105.7,14.30978880903973
105.72,13.866553502201677
105.74,13.83586958716855
105.76,12.634300314651009
105.78,13.972472223796867
105.8,13.744485780093456
105.82,14.591292828937895
105.84,14.769767364988299
105.86,16.12537666554955
105.88,14.61786844776758
105.9,12.970396209637533
105.92,15.179089688134946
105.94,12.887904065834872
105.96,13.022122550119173
105.98,14.683053941586802
106.0,12.82582777374335
106.02,14.434903524294272
106.04,13.675085814061138
106.06,13.376858278525814
106.08,13.011997230309696
106.1,14.339799080488117
106.12,13.724031056289581
106.14,12.450654835253399
106.16,12.120072844616324
106.18,11.833462995702693
106.2,12.641767606759485
106.22,12.686201974666824
106.24,12.250963621936295
106.26,11.93731899387833
106.28,13.090333910145805
106.3,13.98087138290206
106.32,14.002723084343085
106.34,11.419829000526603
106.36,11.292365487348556
106.38,11.806060479205183
106.4,10.679650781880866
106.42,11.457125045454866
106.44,11.068924552370905
106.46,10.908978610186153
106.48,9.487614836829161
106.5,11.27693889125837
106.52,11.631939178638405
106.54,12.018236607268882
106.56,10.940744563427838
106.58,11.865506403318708
106.6,10.56915496709845
106.62,11.599257153352905
106.64,11.627595130033798
106.66,12.249366540636448
106.68,10.800926191048042
106.7,8.149603401403214
106.72,11.506619954265537
106.74,11.866738849413375
106.76,11.113929856372959
106.78,12.079884011231997
106.8,12.128293461686047
106.82,12.4469291506241
106.84,11.780845535007911
106.86,10.966049174551518
106.88,11.9208919901909
106.9,11.974952998243062
106.92,11.544541224603785
106.94,10.598575162453578
106.96,12.48723473365735
106.98,12.454797034782649
107.0,13.102424962113805
107.02,12.246830850781743
107.04,14.436872413933035
107.06,12.69330615581984
107.08,14.353573113366641
107.1,13.686194108156228
107.12,13.606287153494534
107.14,12.926593948741884
107.16,13.7028941854474
107.18,12.22992978390672
107.2,12.834896856544225
107.22,14.87535990611447
107.24,14.956300145710825
107.26,14.10709700749846
107.28,13.879546464946237
107.3,14.515231515358183
107.32,15.63490219086098
107.34,14.388047480396098
107.36,15.440481533163851
107.38,14.503848210232567
107.4,14.67819773141806
107.42,14.619208459645355
107.44,13.738702644996968
107.46,13.324572872659099
107.48,14.095710495495865
107.5,12.559415481763299
107.52,14.805764884145363
107.54,13.247219229121713
107.56,15.83211674415657
107.58,13.29889288800522
107.6,12.843345701592492
107.62,12.32015387804271
107.64,12.313410501690665
107.66,12.802330482445122
107.68,12.4913361949575
107.7,10.64393799066695
107.72,11.625063103747577
107.74,12.920062831432181
107.76,11.557743959372248
107.78,12.860703373745933
107.8,11.561320473205516
107.82,9.15946541339407
107.84,11.889212857902848
107.86,10.391047566423763
107.88,12.19159881268285
107.9,9.739648455562245
107.92,12.468868647724268
107.94,12.434214363385355
107.96,6.431736421028311
107.98,9.623732068816441
108.0,8.583255951059126
108.02,7.3024467831977375
108.04,7.490836942679291
108.06,8.627181283976666
108.08,8.58963601383365
108.1,6.880173484585688
108.12,8.09762153928574
108.14,6.766757167039749
108.16,7.336957094696263
108.18,7.499770259791335
108.2,5.471034356454016
108.22,9.091342553281931
108.24,9.237704125383864
108.26,6.022588759567794
108.28,7.7018362105095
108.3,7.689719124251833
108.32,7.964900052877282
108.34,9.402817374358355
108.36,9.172651700026414
108.38,7.88073739581332
108.4,12.278617522777239
108.42,7.979650469986122
108.44,10.178012545973864
108.46,10.042868406933682
108.48,10.093758762950538
108.5,9.365413464502334
108.52,10.141277420882078
108.54,13.527458113059181
108.56,11.482997058476547
108.58,11.748278641179464
108.6,12.608224963239957
108.62,12.657724459981289
108.64,15.595367329248003
108.66,14.72523206488919
108.68,12.807866615440322
108.7,13.262124692861992
108.72,14.469799224678713
108.74,14.874869683672525
108.76,15.127146541062903
108.78,15.68940459279358
108.8,15.516265389873
108.82,15.283789355229812
108.84,15.59359982975041
108.86,15.153309754773884
108.88,16.139343943153772
108.9,15.4674218856428
108.92,15.882901099288242
108.94,17.488815681843494
108.96,15.919446207723018
108.98,16.960309897533385
109.0,16.135798430585947
109.02,15.95485768467883
109.04,15.002147923401168
109.06,17.358099153761202
109.08,16.320979909128994
109.1,16.996144563006187
109.12,17.22516784768461
109.14,15.457219274691605
109.16,17.01169419153764
109.18,16.53988832149728
109.2,16.100659032551746
109.22,16.47720123701575
109.24,16.437709813257293
109.26,16.869907913651094
109.28,15.640151936063317
109.3,15.381719160029508
109.32,14.285461676266682
109.34,14.974736350928236
109.36,15.54239303145236
109.38,16.885605948541922
109.4,15.52999478484969
109.42,14.461222622473489
109.44,13.001769705957733
109.46,14.256797616683494
109.48,13.469971525957298
109.5,11.430353134590064
109.52,13.959589171202097
109.54,12.356699345869247
109.56,11.63704540738013
109.58,9.452159958639491
109.6,10.552205908792727
109.62,9.18322797688922
109.64,9.9166207665582
109.66,9.209004747681615
109.68,9.550978054010237
109.7,8.880671458368754
109.72,8.0811530841622
109.74,6.062420550252459
109.76,6.955186414375709
109.78,5.803372350895514
109.8,5.319824694678118
109.82,6.420447289211828
109.84,6.3769382007805495
109.86,4.963688344763017
109.88,1.334193245067893
109.9,2.0449230821901563
109.92,1.3684902273442197
109.94,2.683140068357316
109.96,3.291616835612699
109.98,2.135582163708935
110.0,2.2280996851183352
110.02,1.4896892799312529
110.04,2.7203693592547964
110.06,1.2188176562361646
110.08,3.6450981994479665
110.1,5.643586361609144
110.12,2.764679391740858
110.14,3.903995534238879
110.16,4.9025772236694145
110.18,6.134717903733194
110.2,7.92691375252299
110.22,6.041437017504441
110.24,5.872672421430902
110.26,8.16949081757825
110.28,8.367237808402907
110.3,8.138786159209685
110.32,9.145590931575448
110.34,10.5559090218139
110.36,10.71129613886498
110.38,11.314510496499647
